session_id,target
9740,1.0213462172042238e-07
9741,2.47556998067723e-09
9742,2.657637564370029e-06
9743,3.6513771321237437e-11
9744,2.3576518627519256e-05
9745,1.3819972460069772e-09
9746,0.0037125205847133185
9747,2.984461399947238e-08
9748,4.528908623201696e-06
9749,1.0671340189771452e-09
9750,3.20445171060297e-10
9751,8.362793158912425e-05
9752,1.786366694094587e-08
9753,0.00010228555975213692
9754,4.055163896138253e-09
9755,3.757455666971807e-08
9756,1.4905468764739352e-08
9757,2.6408764448701444e-12
9758,8.478530896229422e-10
9759,2.1880472143161658e-10
9760,1.2051192246894393e-07
9761,3.5249042782948816e-07
9762,0.0001858981659758438
9763,5.4632817421545574e-17
9764,0.010704812199158933
9765,6.748408134691463e-09
9766,2.9929420064710107e-10
9767,3.3702906907522055e-06
9768,9.068946347324449e-07
9769,2.24838038503274e-06
9770,3.0853478705707737e-06
9771,2.2001966078412223e-05
9772,5.844548935305092e-09
9773,5.871502690154749e-14
9774,3.017273665723309e-09
9775,5.8142168649048814e-05
9776,0.2806618736502169
9777,2.0744296536784343e-11
9778,0.0013859477839664434
9779,1.6744965067525188e-09
9780,0.0003776485840205293
9781,0.0006540799798428342
9782,0.00025699034613228176
9783,0.000756598475083522
9784,5.681202934634636e-09
9785,8.418110785258878e-10
9786,1.090870032224763e-06
9787,1.8259830703038347e-06
9788,6.061426713543996e-07
9789,0.0009120041350431527
9790,9.213077381873162e-09
9791,8.044988728095209e-06
9792,3.79531429344899e-11
9793,1.4613802926585602e-07
9794,7.870046647129167e-07
9795,9.745301003697855e-05
9796,3.5858256853998183e-07
9797,1.1171921723835516e-06
9798,1.3945288655656765e-07
9799,8.892841853119582e-05
9800,4.831857663831369e-10
9801,0.20628959551063422
9802,1.298890096039882e-09
9803,3.4463438614571355e-07
9804,2.4165709348825656e-10
9805,6.513377449213788e-06
9806,1.2806081987696224e-10
9807,5.5345747650029495e-08
9808,1.4018670406712741e-09
9809,0.0008295700205354441
9810,1.294538496109143e-05
9811,2.838196918431327e-05
9812,4.2278099099212005e-12
9813,1.6223548362673857e-09
9814,9.251496735164365e-07
9815,5.712844879228781e-08
9816,1.2781101319491275e-09
9817,1.1691375643385053e-06
9818,8.13943638881974e-06
9819,0.0017374238929570537
9820,1.257152481512733e-12
9821,0.0010666680152206169
9822,2.3231726503926605e-10
9823,1.796978486719366e-08
9824,1.7770338240382518e-05
9825,2.522611829719297e-07
9826,2.4033412287062453e-10
9827,0.002152230056690139
9828,9.069608185215146e-08
9829,9.701984789880854e-07
9830,3.6449498124528086e-07
9831,1.1841392144859804e-08
9832,0.00015381082993920877
9833,1.7283183744965748e-15
9834,3.91224281411801e-14
9835,2.1941780551379443e-07
9836,3.929992927159704e-05
9837,1.4631726374691424e-11
9838,1.0019327990505727e-10
9839,2.373127509861344e-05
9840,1.3129912487308854e-07
9841,8.422768543129748e-07
9842,1.1924364025519058e-06
9843,2.833010747992823e-05
9844,1.555094356894049e-05
9845,3.394109177125127e-12
9846,0.000666261157766921
9847,8.046070620409775e-07
9848,8.445459102083149e-12
9849,5.578025284324972e-08
9850,3.320577512567527e-08
9851,5.567606738864389e-07
9852,4.25613969140671e-09
9853,5.5123032199297056e-06
9854,7.549744377933303e-08
9855,3.123539018987096e-13
9856,1.2785215508480196e-05
9857,7.720343330239483e-13
9858,3.103508712879789e-05
9859,2.6280354781826638e-11
9860,7.011972094832236e-07
9861,8.453638922410246e-08
9862,3.9559622375392914e-11
9863,7.118368876466188e-07
9864,4.088081241424092e-06
9865,5.055439512672501e-08
9866,7.73307153247974e-08
9867,0.0017512300540239065
9868,2.1158454566612323e-08
9869,3.1111662166947713e-07
9870,9.352632686750151e-12
9871,4.659114765572847e-05
9872,1.1623713739835877e-07
9873,2.3796973959626874e-10
9874,1.1613621797636825e-10
9875,6.590032641945662e-10
9876,8.818269260663664e-07
9877,1.5816614774438454e-06
9878,3.1930477982160363e-06
9879,6.721151750733822e-10
9880,1.5454423808269985e-09
9881,2.9208385237045966e-07
9882,6.445517666353329e-07
9883,1.1290108523973216e-10
9884,4.126329675657809e-05
9885,6.417468401411374e-11
9886,5.588535756351315e-11
9887,1.9802539980098588e-11
9888,6.909492734426169e-08
9889,9.529987533277257e-12
9890,4.879690743463731e-18
9891,2.1777432435992896e-10
9892,2.0513139563892917e-14
9893,4.691596775843434e-06
9894,7.868876183785677e-11
9895,1.4796942408161348e-09
9896,6.846907585947443e-11
9897,8.024508795078514e-07
9898,2.4659681205506927e-06
9899,1.769899904418827e-10
9900,7.519230350902583e-13
9901,1.0797471245705877e-08
9902,0.00022147159088100224
9903,2.0225058808191513e-15
9904,1.2782728417038051e-09
9905,5.598696671106156e-06
9906,1.0600474920784852e-08
9907,1.4453989961149762e-08
9908,2.0437556337052467e-07
9909,6.297387901934895e-08
9910,2.147326274071752e-07
9911,0.0061343301407056254
9912,3.917702854132843e-08
9913,5.252629296663627e-10
9914,9.480770075405249e-10
9915,3.1987426190417676e-10
9916,4.206703489989553e-06
9917,4.783045785484102e-09
9918,1.753779469268002e-07
9919,2.350552064534236e-08
9920,3.418468429537927e-08
9921,8.752868732314139e-10
9922,2.6452448539700226e-06
9923,5.4747980126908454e-08
9924,1.1947201631573117e-08
9925,5.355818733891068e-07
9926,6.519888929962654e-10
9927,5.343784255203223e-11
9928,0.045705315249869996
9929,2.300543031953195e-10
9930,5.692492668354614e-08
9931,5.179620695653295e-10
9932,4.253284993680226e-09
9933,2.6972077261155057e-06
9934,4.1218182611728194e-06
9935,0.0003772348582976894
9936,6.773874412624405e-09
9937,1.1674215013124277e-09
9938,2.2756471175852252e-06
9939,1.6467335789438484e-08
9940,5.0068546796740827e-08
9941,1.4992902628018307e-07
9942,2.2441513983080698e-12
9943,2.3192904604120538e-08
9944,1.940773461341932e-06
9945,6.983595438142248e-08
9946,1.7933045246034494e-07
9947,7.809329923769841e-07
9948,4.892113312057625e-08
9949,4.1034320440118856e-10
9950,6.159609604470234e-05
9951,6.6873889281065265e-09
9952,1.4011780956934204e-07
9953,1.6117063076064122e-09
9954,1.5705717573361238e-07
9955,9.596699596596391e-11
9956,1.0539933744161694e-05
9957,8.48159309593434e-08
9958,0.0009051743538143317
9959,3.9864584175510275e-08
9960,5.502871184043337e-07
9961,8.201893101556687e-13
9962,1.7290953888430333e-05
9963,2.9276238107320666e-08
9964,8.608248986873674e-10
9965,1.4471621943225164e-07
9966,5.135155035860873e-07
9967,5.496081578255636e-12
9968,3.181783617236989e-08
9969,8.048102741452297e-07
9970,3.9217742299078754e-07
9971,1.0583809483825512e-12
9972,0.00023994376940899453
9973,1.5556398500903737e-07
9974,1.617505001199008e-10
9975,2.490784432206331e-13
9976,8.038650246689064e-10
9977,1.3221517601866901e-05
9978,4.5073900300383915e-14
9979,2.8255000918647306e-07
9980,2.757060102004364e-08
9981,0.0006790452282606232
9982,1.361093832194345e-05
9983,0.8987520085229586
9984,1.782975538130329e-12
9985,5.393970575540882e-09
9986,1.4152537675768617e-08
9987,0.00021410603258264815
9988,4.196780164445207e-08
9989,1.4917904261304457e-08
9990,3.161005559761819e-08
9991,8.8802831574197e-06
9992,6.42605226310823e-10
9993,1.0450790241756717e-07
9994,2.1816339325148996e-10
9995,5.611102616521081e-08
9996,1.3627195088217839e-08
9997,1.5077524253214089e-06
9998,1.2131719196125362e-12
9999,2.585800911223936e-07
10000,1.8541273999953143e-15
10001,6.7770398274717375e-06
10002,0.00943054099311384
10003,1.999809572228531e-10
10004,1.7671647149056746e-08
10005,4.018534167694681e-12
10006,0.00012258116870912902
10007,3.4752872404740774e-06
10008,5.13054971819928e-07
10009,3.2900340891204385e-09
10010,3.98394274595421e-05
10011,1.6563883296125173e-09
10012,6.304091620002756e-06
10013,1.3187669877121956e-05
10014,3.18391301718079e-07
10015,4.7633883902700225e-09
10016,9.652763082790334e-11
10017,0.4656854333518727
10018,2.74929369516751e-12
10019,4.083814382787488e-05
10020,4.0093427174615455e-12
10021,6.304121891141039e-15
10022,2.9657448916918876e-13
10023,0.002819498074062199
10024,1.5649788380765955e-09
10025,6.639390557775097e-05
10026,2.1577756388583414e-07
10027,4.075237976010498e-11
10028,4.2197773938309804e-10
10029,2.0531040021898654e-10
10030,1.9198165107684637e-11
10031,0.002875960419010635
10032,3.928507623774445e-05
10033,0.03783096212947793
10034,0.0009318946030773805
10035,2.5386022672596104e-13
10036,6.586246349594226e-11
10037,4.3992955736880985e-06
10038,3.4812648999392776e-10
10039,4.30053425500839e-09
10040,7.559363837867465e-10
10041,3.590969840451639e-07
10042,0.00017158470084070775
10043,3.9864413945430525e-10
10044,2.3698324732082343e-08
10045,9.335315748342894e-09
10046,9.550132757679278e-10
10047,8.122402609493405e-06
10048,5.125896255112682e-07
10049,0.00036717962750478964
10050,9.890080058561142e-17
10051,6.236472968266319e-07
10052,2.4184069160136106e-11
10053,2.3401442437970394e-10
10054,6.231084501123181e-12
10055,1.115483417671255e-07
10056,1.0578755564780545e-12
10057,6.051636382992559e-11
10058,2.1504132733428432e-13
10059,1.2013947716383996e-05
10060,4.282026734860664e-11
10061,1.712203298413507e-10
10062,9.504065325275163e-05
10063,1.579305890881085e-07
10064,1.1130972501330906e-05
10065,1.610136535656213e-06
10066,2.9090171941401177e-16
10067,3.586457106184991e-10
10068,1.373731626917391e-06
10069,1.1810327681631343e-09
10070,1.2617110863721597e-07
10071,2.900425249651293e-06
10072,3.228965927730289e-08
10073,0.0002379369204513793
10074,2.389128787545034e-06
10075,9.867581189255308e-09
10076,8.722047097210717e-07
10077,4.079327035173613e-15
10078,1.758526039916404e-10
10079,2.8019753786224845e-09
10080,0.0002920369798591988
10081,1.6779744389679506e-13
10082,2.0740127894951479e-10
10083,5.8038263568522414e-08
10084,4.6553586336780405e-15
10085,7.144743471215271e-11
10086,1.0365361730503332e-07
10087,4.365184574787179e-06
10088,2.0299868261145816e-10
10089,1.8441629159677787e-06
10090,3.7946905809919244e-10
10091,0.0010539216507764052
10092,2.578240766088875e-06
10093,5.1497076964074265e-08
10094,7.889908880132227e-05
10095,6.739164883565059e-11
10096,6.678032770909946e-11
10097,1.4410693981262236e-06
10098,7.190903997670949e-06
10099,5.68588285862383e-07
10100,1.9830329228623371e-07
10101,0.0011323338482345522
10102,8.732730091734395e-10
10103,7.785604753804388e-12
10104,5.874482968903225e-06
10105,5.296271543045846e-10
10106,8.118505171820881e-10
10107,2.3312332624394967e-09
10108,9.896111984384759e-05
10109,0.0006864904928208612
10110,0.9847277983404908
10111,0.0012384857014245412
10112,1.4550770358000903e-07
10113,3.5378814420426563e-09
10114,5.715770967758183e-06
10115,0.0009294281525208208
10116,3.8855719559906095e-07
10117,0.00021391823667855583
10118,5.961529629051012e-08
10119,2.4621211256897966e-08
10120,0.00017227532588439296
10121,1.1547076145454145e-06
10122,1.1752164062784311e-08
10123,0.00014249053534532143
10124,1.7590037475787892e-09
10125,1.8485772871210123e-09
10126,5.4379905070888985e-06
10127,1.7109395116465825e-10
10128,0.0029770953516096545
10129,1.5563277015659494e-07
10130,7.287853768103825e-08
10131,7.987127825460073e-09
10132,0.012686095233690695
10133,4.627215564038545e-09
10134,6.065559228957252e-05
10135,2.456493923388045e-09
10136,6.367586886084345e-09
10137,1.893905942446597e-11
10138,3.911492844773451e-07
10139,3.27973044190437e-10
10140,0.0008636189648892625
10141,3.2890565254680814e-08
10142,4.5085438251862026e-13
10143,1.2682541469750212e-11
10144,1.8151017785441298e-14
10145,1.8979105660027666e-11
10146,6.654453725349788e-08
10147,1.2053941914590988e-06
10148,1.1315710808577531e-09
10149,3.1944375858006863e-07
10150,7.301573613624068e-07
10151,3.391561304673745e-09
10152,3.742581478395133e-08
10153,3.78702233179122e-07
10154,1.442039272413838e-08
10155,2.736886608126228e-08
10156,2.8873836312394634e-10
10157,1.0968009126182102e-05
10158,1.5275729079045216e-12
10159,3.829790263804018e-12
10160,0.012146236363427732
10161,0.0001607099237418328
10162,4.131462808405557e-08
10163,1.3431811621414774e-05
10164,1.0666211585725216e-09
10165,0.00045951556305813475
10166,1.3683309271599282e-06
10167,3.181318182161094e-05
10168,1.2401065844208702e-07
10169,2.766607248426837e-07
10170,1.2150457451534454e-10
10171,4.96132417727126e-11
10172,2.342555365748429e-06
10173,1.5896194749098453e-08
10174,8.309320201865599e-14
10175,2.134311492186496e-11
10176,2.2062984924992895e-10
10177,1.9514317144161958e-11
10178,8.305682946614976e-05
10179,0.00024471110439361967
10180,1.6061001861298705e-06
10181,6.424552965903015e-10
10182,9.35076471916342e-08
10183,4.577874295380287e-11
10184,7.505116133860707e-10
10185,2.278117658951172e-08
10186,1.2286396472381374e-10
10187,4.1887272869609743e-07
10188,1.8745345862804428e-05
10189,3.9909425791300457e-11
10190,1.8968808853156578e-06
10191,1.376979149118207e-08
10192,0.06203355709832219
10193,3.0541255934191116e-08
10194,1.7230527272594844e-05
10195,8.877224976185684e-07
10196,4.618732704214454e-07
10197,7.186909276140038e-07
10198,1.1971815268934647e-07
10199,3.6054596608974335e-15
10200,0.010970661415510058
10201,5.213080072568409e-08
10202,1.6397384296066676e-08
10203,7.40307166726948e-06
10204,8.53321187989696e-11
10205,7.181497843906023e-13
10206,2.0478605002308638e-11
10207,1.4213293465492851e-08
10208,4.24282570242401e-13
10209,1.6327697820037544e-05
10210,9.305463952399622e-06
10211,1.3035013756559858e-06
10212,0.0002711271474967904
10213,9.276849897462744e-09
10214,8.47767699045251e-05
10215,1.0146148944121567e-08
10216,2.7092863057130423e-09
10217,1.453118834013225e-12
10218,8.450436799381494e-06
10219,1.726951049408495e-08
10220,6.107024156255864e-08
10221,3.412071582351388e-06
10222,1.672887008328916e-11
10223,1.5736802518488427e-05
10224,2.763740506995533e-12
10225,9.05030794924974e-11
10226,6.282718259205039e-10
10227,5.566399054721171e-07
10228,0.03151668373273894
10229,6.146180264383296e-15
10230,7.731738035698035e-08
10231,0.8766385732694959
10232,9.933810381084097e-09
10233,1.0762911616867563e-07
10234,2.0335011802087055e-09
10235,1.221031910737777e-05
10236,5.886220516934233e-08
10237,5.668270687825708e-13
10238,1.1590938048511322e-07
10239,2.958440185475777e-06
10240,7.146258245619174e-12
10241,2.1681094365773656e-06
10242,8.868457001923137e-05
10243,8.141203919587106e-09
10244,6.062462099525218e-05
10245,4.088092875626436e-06
10246,4.971102919751907e-05
10247,5.538695309782835e-08
10248,5.399032459491977e-08
10249,1.8985443698024862e-07
10250,1.0074014099247979e-11
10251,6.103546767303651e-08
10252,1.9288585223966536e-06
10253,1.3328975639876612e-10
10254,8.740820460119206e-07
10255,1.1308716126861302e-08
10256,9.722540314858911e-09
10257,1.351305780341812e-07
10258,2.959703845645588e-06
10259,4.095822652515278e-05
10260,2.780066294753484e-09
10261,2.0410859165736446e-05
10262,2.9946729555309427e-08
10263,8.71435033027662e-12
10264,3.4865626979008366e-08
10265,0.001513415733812485
10266,9.161829866277833e-10
10267,8.264700019577035e-07
10268,3.6596141107615354e-09
10269,0.00476494551456491
10270,5.946718577087421e-10
10271,4.29774135770316e-06
10272,1.8368734901070228e-15
10273,2.028060005687758e-05
10274,9.822834394267242e-12
10275,0.009519757352683214
10276,1.7245660682263188e-07
10277,0.0031172959551385663
10278,1.5169174995123735e-06
10279,2.4743463482492416e-05
10280,8.390574288611712e-11
10281,1.1904908764081697e-09
10282,2.3385167427369062e-16
10283,3.936834889547117e-06
10284,3.0774862417119292e-06
10285,1.3472602171485882e-10
10286,6.53233844549274e-07
10287,1.8800084255503025e-09
10288,3.3237246138707264e-08
10289,1.3327794305427568e-09
10290,1.2438345756577418e-10
10291,2.0345818883737586e-07
10292,0.023889888010699543
10293,3.0531035597790366e-07
10294,9.601521335242332e-05
10295,2.6732923960421838e-06
10296,9.855033539339552e-11
10297,1.2146149169988904e-08
10298,0.0015798785589856582
10299,2.803023943880564e-11
10300,1.0674960955465976e-07
10301,2.812097640071668e-09
10302,7.197004638195168e-10
10303,2.0997874529946505e-10
10304,1.2407610629614743e-08
10305,2.9368766576088117e-05
10306,1.5339381878481017e-10
10307,2.8073405245733687e-06
10308,3.703192780382272e-14
10309,9.473327306029236e-08
10310,1.30145924214305e-08
10311,3.480246575966813e-08
10312,1.4715588116858747e-07
10313,1.291802959563651e-07
10314,8.2017652556432215e-22
10315,1.22445221956444e-07
10316,3.5761517356168984e-11
10317,2.763867078967858e-06
10318,9.423100638389344e-12
10319,0.005681542342485191
10320,4.952884978772725e-09
10321,0.0030109114173572523
10322,2.7196524446648703e-06
10323,7.741465228741129e-08
10324,8.867181685302722e-11
10325,3.1527946553721944e-05
10326,3.400596096541687e-09
10327,1.4557152948786792e-05
10328,2.2896768159788463e-08
10329,1.9244177569083314e-08
10330,1.6347567433090847e-08
10331,0.0011632095823474438
10332,4.714953520140978e-08
10333,1.2555002271766655e-09
10334,8.534337867012359e-05
10335,3.471695280332596e-06
10336,1.4263823029980875e-11
10337,6.362205088594349e-11
10338,0.00019678782218263878
10339,3.144725353196354e-11
10340,4.9156019390393484e-06
10341,1.2753890500561779e-10
10342,0.006031417979325621
10343,8.924693493781051e-05
10344,1.292206789149568e-08
10345,1.2156670767113762e-07
10346,0.00017032895117320893
10347,9.560694910807237e-11
10348,0.659658264435154
10349,1.4028325522839536e-09
10350,1.6794240234161442e-10
10351,1.013001516485926e-10
10352,4.231729894201512e-05
10353,5.306912441213659e-07
10354,1.1287176808025375e-11
10355,7.12796777833056e-13
10356,3.4121797453163815e-10
10357,1.850648869005318e-05
10358,1.3331171904247164e-05
10359,6.616218969250959e-05
10360,1.414284024162763e-10
10361,4.3842601459122204e-05
10362,6.407226767574273e-17
10363,1.3395438835562459e-05
10364,4.4287995305965134e-07
10365,5.402761136848262e-12
10366,8.207667562904061e-10
10367,2.8590096834724606e-08
10368,4.497763054114596e-09
10369,2.3770445894055896e-06
10370,4.51770070070126e-11
10371,8.539095061432363e-11
10372,5.538200736460551e-06
10373,1.8464971879435247e-06
10374,8.097593494197698e-08
10375,1.0296608664737831e-09
10376,2.7862526132703834e-06
10377,1.1552990792713698e-12
10378,2.6244244193298188e-11
10379,3.39141976353212e-11
10380,1.2409384339384626e-08
10381,8.754090585038696e-06
10382,0.0005972458579059166
10383,1.808219675482736e-08
10384,3.650531321451175e-17
10385,8.51034708969638e-11
10386,2.0375802868257157e-06
10387,0.0044252538700001835
10388,1.5093563596437408e-07
10389,2.8970513681734935e-09
10390,0.00347429971214081
10391,0.006347341900449135
10392,4.874856952608784e-06
10393,3.8787108219109963e-07
10394,1.4943801376572524e-10
10395,8.755530724287079e-20
10396,6.900002202524779e-07
10397,0.00033135249648279366
10398,8.874361864313891e-10
10399,0.00456414788096074
10400,3.2167003508038256e-06
10401,4.758643160229425e-06
10402,0.0001067989641580021
10403,1.379480470561327e-09
10404,9.851513068815737e-08
10405,0.00012739256841632726
10406,5.347018845010547e-09
10407,6.4301003318366645e-06
10408,2.641855047120379e-10
10409,8.431001901270947e-09
10410,0.00016073450390797315
10411,1.6809641926928335e-05
10412,5.357376641074273e-09
10413,1.087346879122473e-07
10414,5.053636160736611e-07
10415,6.7574789284049225e-09
10416,0.01556554293678382
10417,1.4457245726681703e-13
10418,1.7471885885444738e-07
10419,4.136941904931123e-09
10420,3.2093597357979475e-11
10421,1.3711684567850435e-07
10422,3.502505549977744e-09
10423,8.760736162324107e-10
10424,7.321282925894527e-07
10425,6.562430152945394e-07
10426,1.2463228761250905e-08
10427,1.0281763434034326e-07
10428,1.0956145529865249e-08
10429,6.256867115343241e-11
10430,5.358811777017901e-11
10431,3.55323798163872e-08
10432,9.866435659066285e-11
10433,1.3577692872547155e-05
10434,2.491766495092192e-09
10435,2.2618858523480715e-09
10436,0.004398806326625492
10437,9.236594057314002e-06
10438,5.310568048060819e-10
10439,5.441709048326002e-08
10440,7.776352580817071e-06
10441,0.012747579229858934
10442,0.0007647763990536418
10443,0.00010464663659338063
10444,1.0865421349516766e-10
10445,9.639341310791274e-06
10446,2.4649421429795873e-09
10447,5.231808308266465e-05
10448,1.2649816239793656e-11
10449,1.729512598989858e-09
10450,2.4922707459122603e-10
10451,4.7232203085680265e-08
10452,1.4012865899563446e-09
10453,5.839894239299145e-07
10454,2.0615920155018294e-08
10455,9.871285097827388e-11
10456,9.401632801942847e-06
10457,9.267593117843315e-06
10458,0.0015512454237356277
10459,4.548730578742941e-06
10460,3.104144479940782e-08
10461,2.4332719598675472e-08
10462,0.003810226687098694
10463,6.69682615390447e-13
10464,0.00036001900833799614
10465,1.6342660360351446e-11
10466,4.547521879038511e-09
10467,4.311283913940063e-14
10468,8.129995813324746e-07
10469,0.0010225832808799151
10470,3.596531489795143e-09
10471,9.973421846878966e-08
10472,0.00033388068985258776
10473,8.601750810167841e-11
10474,1.1910843083953586e-08
10475,2.0218847332535086e-06
10476,2.180816082092294e-12
10477,1.809030189591485e-05
10478,5.2825104732974185e-12
10479,4.1376867789314923e-07
10480,7.30040071865632e-08
10481,3.8823626188503765e-07
10482,8.776932960367603e-09
10483,1.5196706019611795e-05
10484,4.470123474651773e-06
10485,1.4570876501905426e-09
10486,3.797788119937644e-10
10487,1.594503601495804e-11
10488,6.961632502341349e-12
10489,8.871886148453597e-09
10490,7.680948639492602e-14
10491,3.8361742322142284e-10
10492,3.2746117206420297e-10
10493,8.840951038261428e-11
10494,1.0247571290223151e-05
10495,1.6419527530585603e-08
10496,5.3468482828331096e-08
10497,1.8246247663838227e-17
10498,2.2197197638082396e-08
10499,1.1630219932691202e-07
10500,4.76700369676337e-20
10501,4.296595092988086e-08
10502,3.3644703401139637e-10
10503,0.000289185018399198
10504,4.3559566911442485e-10
10505,6.027650636816382e-08
10506,5.2732831850077555e-09
10507,1.5158704439481603e-07
10508,2.1401939695724705e-08
10509,5.449819950623031e-10
10510,1.932236936995633e-10
10511,1.919473743148829e-09
10512,1.712664303894173e-05
10513,7.082883949779542e-10
10514,7.994942074271365e-19
10515,8.210460026429004e-13
10516,2.132405674360784e-09
10517,1.5328683290759304e-16
10518,1.777773675586469e-10
10519,1.290827642397683e-06
10520,1.0228709470408794e-10
10521,1.1850605259145194e-06
10522,1.8939822312295417e-12
10523,3.5307287409533555e-06
10524,2.5716682431865717e-06
10525,0.0008383309817780101
10526,1.446207408918963e-05
10527,3.360866685747395e-06
10528,1.003474798163124e-06
10529,1.033203260374506e-08
10530,2.479433323819843e-16
10531,0.0017259686498265739
10532,0.0002292625496088113
10533,1.245184488723574e-07
10534,6.060755861019163e-07
10535,0.0005670479326744063
10536,5.749281082875158e-13
10537,2.0731889075268124e-10
10538,0.004645049369197656
10539,2.478006025732535e-10
10540,1.5876045819880977e-07
10541,2.2007962375159016e-10
10542,0.0029443184037813387
10543,0.011931471823834427
10544,2.3724030880095325e-07
10545,3.3226945690315313e-09
10546,0.0012343205582038038
10547,4.094202599110116e-07
10548,2.8046389411314383e-06
10549,2.5913785347663773e-06
10550,0.0020025404826664113
10551,0.0007615064252484248
10552,9.141788045699684e-10
10553,1.2153606918787588e-10
10554,0.0028784444466692606
10555,3.3891576015536904e-13
10556,0.0008787920587396535
10557,1.5004636180944092e-12
10558,4.0245674698096306e-09
10559,9.509872715777451e-08
10560,2.2165840928519277e-09
10561,2.5240772522040095e-08
10562,9.7638857629846e-07
10563,0.0014543386937513184
10564,3.545294210644608e-08
10565,0.005160973035871324
10566,1.4012101858600803e-09
10567,5.382640185414905e-08
10568,8.954079724460674e-14
10569,0.0004023772166720173
10570,2.8274277825382594e-10
10571,8.876464792887655e-09
10572,1.443176844495739e-10
10573,2.327377383110349e-12
10574,1.8519982677371524e-08
10575,1.5222298871034534e-10
10576,0.0003328011926782056
10577,2.015624466140069e-06
10578,2.7259658134309486e-07
10579,1.1898448148834872e-09
10580,1.4450310370604112e-07
10581,2.4297516754330654e-12
10582,4.610634607554267e-07
10583,3.829729283971005e-10
10584,5.0382666223563264e-08
10585,1.934875240351404e-08
10586,0.0004477306379635658
10587,9.271590946328562e-14
10588,2.618048879168917e-08
10589,8.155649816050133e-17
10590,1.9017173105659243e-05
10591,4.892796072338288e-06
10592,1.9340242501666737e-07
10593,1.048745189961348e-13
10594,7.900189923958573e-10
10595,4.359457792532887e-15
10596,0.014367874778868965
10597,4.532979177467756e-06
10598,0.000620611346726701
10599,4.881579610782233e-08
10600,1.006321480797601e-05
10601,5.646760016710512e-09
10602,4.298185848421307e-08
10603,0.00018819669949779555
10604,0.0071231276063259295
10605,5.16541946855742e-13
10606,1.3694159103338098e-06
10607,2.929381866797887e-08
10608,0.004068825387672009
10609,2.622589042222423e-12
10610,1.1328446520773474e-07
10611,1.4119039285960775e-06
10612,4.020691094266499e-10
10613,1.9487128236011292e-06
10614,5.754666778550098e-05
10615,0.9746253674946034
10616,1.5825953371029008e-09
10617,5.886924957890621e-10
10618,0.00233082785204133
10619,8.983938119885951e-13
10620,1.6978771386496646e-07
10621,1.64013450508802e-05
10622,0.0001079321009431904
10623,4.5172793961650654e-08
10624,2.3587978971101107e-07
10625,1.764724563613532e-08
10626,3.6085274325074155e-08
10627,6.8640857794645445e-06
10628,1.7892869045494877e-10
10629,2.6913180189582035e-10
10630,1.289213108554497e-11
10631,4.598046744321281e-11
10632,2.3622303645054732e-07
10633,3.807581162408364e-12
10634,2.94644334793618e-13
10635,0.0011543103926109522
10636,0.001136056058115526
10637,5.2754548825892176e-08
10638,1.3730920832700964e-12
10639,4.210809255564512e-10
10640,8.712356495914506e-07
10641,2.7237682553168807e-09
10642,8.791138873656865e-10
10643,1.3632740046479493e-07
10644,3.947526567058462e-07
10645,0.00019700239970397735
10646,3.3228648244436606e-05
10647,1.094327696365011e-05
10648,2.2801041181459604e-09
10649,1.5055768434927187e-08
10650,1.3898278066428447e-10
10651,7.481499585877166e-07
10652,1.2221441505109977e-11
10653,2.511012883174101e-07
10654,2.188994277391196e-10
10655,2.414298232480784e-09
10656,3.6244968436684736e-06
10657,6.711255405904587e-14
10658,3.0139904741999856e-08
10659,2.4431444720545314e-08
10660,1.0546543635118242e-15
10661,1.4083063323170584e-13
10662,1.7777180120237583e-06
10663,1.8747860920987176e-06
10664,1.7896847125615655e-06
10665,1.898755025551358e-09
10666,7.572001898653637e-09
10667,6.482940864608276e-08
10668,9.295475778318492e-09
10669,6.827400049982426e-11
10670,5.031358430171806e-08
10671,6.083783186663827e-12
10672,1.684206410373289e-12
10673,7.614926938177959e-08
10674,0.0002956447363280982
10675,6.763721720552165e-16
10676,8.73120339521038e-11
10677,1.9467677490529547e-08
10678,2.6190452454156174e-05
10679,1.7882577662559886e-05
10680,3.068802818893437e-08
10681,1.580360028936084e-06
10682,1.9102006821931723e-06
10683,7.373647418079484e-05
10684,1.9849110697328457e-07
10685,1.9654289546296926e-11
10686,1.8980081649065324e-06
10687,1.1749136815660903e-10
10688,1.4929290641285565e-05
10689,1.32926648029829e-07
10690,9.567308013623457e-06
10691,6.66481385056104e-07
10692,1.5885494256045064e-09
10693,4.73275226852259e-07
10694,2.750517393998435e-05
10695,0.0006459114952132939
10696,0.0014937451179439646
10697,2.3103194513368393e-05
10698,4.723119795764702e-08
10699,3.843792465569212e-09
10700,9.358747517823747e-06
10701,1.2678036287404115e-09
10702,5.797111113706224e-07
10703,3.71746659976554e-08
10704,1.7001460890839166e-09
10705,0.0002778238755015666
10706,2.2228536435717073e-09
10707,1.9042419024880467e-06
10708,0.09850086181098879
10709,3.795779250416149e-09
10710,4.197604739530856e-11
10711,4.4413692061506375e-10
10712,2.2510420182439836e-10
10713,1.3742258589843595e-06
10714,1.9845105670130054e-08
10715,3.3840658793654247e-10
10716,2.865927962162837e-10
10717,1.1798653033946015e-09
10718,4.5838241322418887e-05
10719,0.0007702286359016513
10720,0.00030982619127114527
10721,2.7371916737532585e-16
10722,3.213283718063589e-11
10723,1.7373589373589128e-08
